split,seed,episode_id,intent,morphology,arm_length,shoulder_width,handedness,camera_scale,style_speed,curvature,hesitation,occlusion,noise,object_class,contact_time
morphology_shift,4,3,lift,shift,1.34807,0.33395,1,1.27126,0.95948,0.12351,0.04217,0.02055,0.00905,mug,0.48306
morphology_shift,4,4,place,shift,1.29869,0.54924,1,1.30389,1.02378,0.19449,0.04739,0.03044,0.00970,peg_to_slot,0.43240
morphology_shift,4,5,handoff,shift,0.73333,0.53774,-1,0.73617,1.04935,0.19363,0.01418,0.01181,0.00615,cup_handoff,0.44175
morphology_shift,4,6,push,shift,0.73835,0.55745,1,1.32181,1.08433,0.20125,0.04310,0.03654,0.00435,box,0.39293
morphology_shift,4,7,pull,shift,0.70798,0.26735,1,1.32392,1.07837,0.23043,0.05779,0.00691,0.00878,sliding_tray,0.44287
morphology_shift,4,8,rotate,shift,1.30682,0.31711,-1,0.73845,1.12948,0.09900,0.05754,0.00189,0.00404,jar_lid,0.39047
morphology_shift,4,9,lift,shift,0.75455,0.27157,-1,0.77892,1.12545,0.17192,0.01378,0.01302,0.00809,block,0.38689
morphology_shift,4,10,place,shift,0.71447,0.52986,1,0.75055,0.97784,0.16233,0.06405,0.03410,0.00719,cup_to_bowl,0.43191
morphology_shift,4,11,handoff,shift,0.71810,0.27277,-1,1.23029,0.95892,0.21872,0.06572,0.01144,0.00571,cup_handoff,0.47968
morphology_shift,4,12,push,shift,1.39209,0.25752,-1,1.26358,1.00265,0.11495,0.05158,0.02111,0.00597,cart,0.42638
morphology_shift,4,13,pull,shift,1.40076,0.54926,1,1.28163,1.08227,0.14592,0.01803,0.00986,0.00821,drawer_handle,0.39151
morphology_shift,4,14,rotate,shift,1.31942,0.54724,1,0.79273,1.02394,0.17152,0.04648,0.04109,0.00686,valve,0.45800
morphology_shift,4,15,lift,shift,1.38680,0.54515,1,1.28648,1.00043,0.25120,0.02853,0.01021,0.00654,tool,0.44032
morphology_shift,4,16,place,shift,1.36030,0.51738,1,0.76166,0.97414,0.18042,0.06517,0.01838,0.01131,block_to_bin,0.50414
morphology_shift,4,17,handoff,shift,1.24136,0.54659,-1,0.74820,1.06557,0.21186,0.03239,0.04294,0.00672,cup_handoff,0.42280
morphology_shift,4,18,push,shift,1.27344,0.55472,1,1.30357,0.81555,0.20352,0.04516,0.00589,0.01110,cart,0.56165
morphology_shift,4,19,pull,shift,1.41285,0.28930,1,0.75496,0.85233,0.15543,0.06961,0.00377,0.00678,tethered_box,0.52117
morphology_shift,4,20,rotate,shift,1.33558,0.30507,-1,0.73040,0.96253,0.15695,0.07175,0.00553,0.00578,knob,0.47262
morphology_shift,4,21,lift,shift,1.36432,0.27764,1,0.76774,1.02039,0.15102,0.02272,0.04591,0.00768,tool,0.44179
morphology_shift,4,22,place,shift,1.30841,0.55085,1,1.29293,0.97174,0.12819,0.01266,0.01480,0.00474,cup_to_bowl,0.43582
morphology_shift,4,23,handoff,shift,0.71045,0.29256,-1,0.75426,1.09197,0.25275,0.07475,0.03307,0.00558,part_handoff,0.40113
morphology_shift,4,24,push,shift,1.28385,0.53299,1,0.70490,1.04214,0.18341,0.03631,0.00660,0.01022,box,0.43082
morphology_shift,4,25,pull,shift,0.69698,0.52035,-1,0.74000,1.14750,0.20261,0.06602,0.05407,0.01056,drawer_handle,0.38398
morphology_shift,4,26,rotate,shift,1.24605,0.27480,-1,1.25351,1.00359,0.13536,0.04041,0.01446,0.00907,valve,0.43816
morphology_shift,4,27,lift,shift,0.76508,0.32644,1,0.68547,0.90814,0.14975,0.07204,0.02345,0.00542,mug,0.47988
morphology_shift,4,28,place,shift,0.76603,0.29966,1,1.26589,1.00535,0.23476,0.07176,0.00800,0.00884,peg_to_slot,0.42275
morphology_shift,4,29,handoff,shift,1.37130,0.52655,-1,1.28258,0.92678,0.24500,0.04947,0.00368,0.00931,tool_handoff,0.46954
morphology_shift,4,30,push,shift,1.38400,0.56659,1,0.73946,0.91103,0.14200,0.02464,0.05043,0.00932,cart,0.47052
morphology_shift,4,31,pull,shift,0.75606,0.49858,-1,0.72224,1.02631,0.23474,0.00667,0.04025,0.01144,sliding_tray,0.45051
morphology_shift,4,32,rotate,shift,1.38345,0.30471,-1,1.25618,0.91757,0.16206,0.04269,0.04869,0.00466,knob,0.47831
morphology_shift,4,33,lift,shift,1.33562,0.54507,-1,0.72502,1.01995,0.19917,0.02933,0.01229,0.00608,tool,0.43896
morphology_shift,4,34,place,shift,1.34865,0.53756,1,1.26072,0.92157,0.18843,0.07534,0.02064,0.00502,cup_to_bowl,0.48177
morphology_shift,4,35,handoff,shift,1.33367,0.59673,1,0.72634,1.14884,0.14268,0.06109,0.03590,0.00620,cup_handoff,0.37567
morphology_shift,4,36,push,shift,1.31622,0.28797,1,0.75201,1.05829,0.15060,0.03329,0.00673,0.00918,sliding_box,0.42232
morphology_shift,4,37,pull,shift,1.26476,0.57138,-1,0.77632,1.01517,0.16148,0.06323,0.05346,0.00587,drawer_handle,0.43475
morphology_shift,4,38,rotate,shift,1.28189,0.58549,1,1.27405,0.85609,0.15831,0.02945,0.01572,0.00999,knob,0.51076
morphology_shift,4,39,lift,shift,0.78755,0.30227,1,0.68232,1.04378,0.17795,0.05533,0.02453,0.00869,tool,0.44549
morphology_shift,4,40,place,shift,1.36761,0.56790,1,1.25444,0.86681,0.20935,0.06226,0.04031,0.00621,peg_to_slot,0.51831
morphology_shift,4,41,handoff,shift,0.78252,0.32523,-1,1.27150,0.98203,0.13206,0.06441,0.02693,0.00405,cup_handoff,0.42754
object_affordance_ambiguity,4,0,push,seen,0.99434,0.38816,1,0.98886,1.14787,0.15334,0.06171,0.05142,0.00771,sliding_box,0.38914
object_affordance_ambiguity,4,1,pull,seen,0.99589,0.42859,1,0.97481,0.93273,0.14584,0.02769,0.03622,0.00841,sliding_box,0.47547
object_affordance_ambiguity,4,2,rotate,seen,1.01189,0.36657,-1,0.99848,0.95670,0.19993,0.04961,0.03799,0.00514,round_handle,0.46787
object_affordance_ambiguity,4,3,lift,seen,0.97225,0.40656,-1,1.03044,0.93079,0.21438,0.00368,0.01191,0.00838,round_handle,0.49051
object_affordance_ambiguity,4,4,place,seen,0.99223,0.37808,1,1.00512,1.06585,0.16476,0.06487,0.03658,0.00742,small_cup,0.43882
object_affordance_ambiguity,4,5,handoff,seen,1.03829,0.41235,-1,1.00087,0.89132,0.12857,0.01683,0.04743,0.00669,small_cup,0.48577
object_affordance_ambiguity,4,6,push,seen,1.07266,0.38443,-1,0.96249,0.96747,0.18439,0.03189,0.03462,0.00420,sliding_box,0.48243
object_affordance_ambiguity,4,7,pull,seen,1.12125,0.42764,1,0.94803,1.05732,0.18950,0.03360,0.02396,0.00899,sliding_box,0.44330
object_affordance_ambiguity,4,8,rotate,seen,0.90593,0.41539,-1,1.07337,0.94543,0.19353,0.00417,0.05197,0.00659,round_handle,0.48508
object_affordance_ambiguity,4,9,lift,seen,0.97702,0.43922,-1,0.99893,0.95805,0.14200,0.06729,0.03012,0.00854,round_handle,0.49004
object_affordance_ambiguity,4,10,place,seen,1.00663,0.39626,1,0.94359,0.90219,0.15360,0.05167,0.01374,0.00459,small_cup,0.47794
object_affordance_ambiguity,4,11,handoff,seen,0.96212,0.38509,-1,1.03660,1.05470,0.21683,0.06913,0.02762,0.00536,small_cup,0.42826
object_affordance_ambiguity,4,12,push,seen,0.99392,0.39117,-1,1.04399,1.05304,0.13389,0.03926,0.04652,0.00727,sliding_box,0.43384
object_affordance_ambiguity,4,13,pull,seen,0.98606,0.38244,-1,0.99586,0.92521,0.19448,0.00476,0.02947,0.00922,sliding_box,0.47444
object_affordance_ambiguity,4,14,rotate,seen,0.99519,0.33378,1,0.99748,1.07494,0.13699,0.06764,0.04623,0.00582,round_handle,0.44149
object_affordance_ambiguity,4,15,lift,seen,1.05147,0.40745,-1,1.04153,1.13242,0.20836,0.07509,0.03420,0.01018,round_handle,0.39437
object_affordance_ambiguity,4,16,place,seen,0.93406,0.40062,-1,1.01231,0.87392,0.20650,0.01806,0.05024,0.00519,small_cup,0.51860
object_affordance_ambiguity,4,17,handoff,seen,1.05784,0.38543,-1,0.98836,0.99084,0.10824,0.04068,0.02333,0.01113,small_cup,0.45849
object_affordance_ambiguity,4,18,push,seen,1.01993,0.42312,1,1.00531,0.87493,0.18688,0.03124,0.02259,0.00845,sliding_box,0.52508
object_affordance_ambiguity,4,19,pull,seen,1.00156,0.42330,1,1.01471,1.08443,0.14429,0.01666,0.01254,0.00754,sliding_box,0.39511
object_affordance_ambiguity,4,20,rotate,seen,1.02778,0.42659,1,0.97366,0.92196,0.18860,0.03566,0.00483,0.00752,round_handle,0.47421
object_affordance_ambiguity,4,21,lift,seen,0.92065,0.34827,-1,0.98068,0.94861,0.21992,0.00218,0.04520,0.01120,round_handle,0.48337
object_affordance_ambiguity,4,22,place,seen,0.98832,0.35723,1,1.03284,1.06905,0.19151,0.02669,0.00181,0.00840,small_cup,0.44619
object_affordance_ambiguity,4,23,handoff,seen,1.01282,0.39825,-1,0.97268,1.04915,0.14229,0.06971,0.03460,0.00958,small_cup,0.44305
object_affordance_ambiguity,4,24,push,seen,1.09859,0.38690,-1,1.04468,0.98444,0.15317,0.03977,0.02265,0.00936,sliding_box,0.43126
object_affordance_ambiguity,4,25,pull,seen,0.98770,0.38640,-1,1.05285,1.14378,0.18763,0.03307,0.04131,0.00698,sliding_box,0.38713
object_affordance_ambiguity,4,26,rotate,seen,1.01984,0.38826,-1,1.06844,0.92930,0.16767,0.07997,0.02185,0.00477,round_handle,0.47860
object_affordance_ambiguity,4,27,lift,seen,1.07662,0.38670,1,0.94796,1.03494,0.17925,0.07452,0.05247,0.00863,round_handle,0.44262
object_affordance_ambiguity,4,28,place,seen,0.93978,0.40551,-1,1.04757,0.94889,0.14737,0.01961,0.03794,0.01113,small_cup,0.45234
object_affordance_ambiguity,4,29,handoff,seen,1.09400,0.41334,1,0.98626,0.97337,0.20581,0.00425,0.01338,0.00776,small_cup,0.44654
object_affordance_ambiguity,4,30,push,seen,0.97442,0.38541,-1,1.02535,0.94787,0.10358,0.00184,0.01406,0.00913,sliding_box,0.48665
object_affordance_ambiguity,4,31,pull,seen,1.02787,0.37212,1,0.97790,0.99236,0.13980,0.01706,0.05612,0.00573,sliding_box,0.43810
object_affordance_ambiguity,4,32,rotate,seen,0.97945,0.39685,1,1.02168,1.04114,0.19327,0.02739,0.03521,0.00989,round_handle,0.41620
object_affordance_ambiguity,4,33,lift,seen,1.00224,0.35526,1,1.02435,1.02655,0.18065,0.03625,0.00654,0.00926,round_handle,0.43935
object_affordance_ambiguity,4,34,place,seen,1.02430,0.41704,1,1.03783,0.95992,0.09244,0.05346,0.02642,0.01105,small_cup,0.48050
object_affordance_ambiguity,4,35,handoff,seen,0.95809,0.40478,-1,0.96648,0.98288,0.21739,0.05164,0.00986,0.00835,small_cup,0.43564
object_affordance_ambiguity,4,36,push,seen,0.97189,0.42942,1,0.99467,1.03291,0.11687,0.05699,0.00102,0.00629,sliding_box,0.42662
object_affordance_ambiguity,4,37,pull,seen,1.04231,0.37518,-1,1.01779,0.95437,0.15485,0.03722,0.01727,0.00686,sliding_box,0.48528
object_affordance_ambiguity,4,38,rotate,seen,1.02942,0.38655,-1,0.96203,0.92535,0.16737,0.01906,0.03838,0.00958,round_handle,0.47662
object_affordance_ambiguity,4,39,lift,seen,0.99792,0.39998,-1,0.95585,0.88099,0.25670,0.06922,0.00549,0.00499,round_handle,0.51774
object_affordance_ambiguity,4,40,place,seen,1.01200,0.37844,-1,1.00930,0.93973,0.14900,0.07572,0.01699,0.00679,small_cup,0.47356
object_affordance_ambiguity,4,41,handoff,seen,0.95605,0.37209,1,0.97416,0.98032,0.18822,0.04032,0.03191,0.00845,small_cup,0.44743
combined_hard_shift,4,0,push,shift,1.45257,0.60260,1,0.75159,0.60914,0.44521,0.23968,0.25348,0.03314,sliding_box,0.64861
combined_hard_shift,4,1,pull,shift,0.68003,0.31283,1,0.69584,1.69866,0.44943,0.24719,0.19576,0.02378,sliding_box,0.29048
combined_hard_shift,4,2,rotate,shift,0.67079,0.30723,1,1.35319,0.51972,0.55145,0.24636,0.22813,0.02997,round_handle,0.74522
combined_hard_shift,4,3,lift,shift,0.67675,0.28916,-1,0.69385,0.49030,0.52482,0.12990,0.16907,0.02296,round_handle,0.67763
combined_hard_shift,4,4,place,shift,0.72022,0.56112,-1,1.29503,0.60188,0.38779,0.23542,0.12777,0.03479,small_cup,0.67426
combined_hard_shift,4,5,handoff,shift,0.72952,0.54817,1,1.34560,0.49285,0.28095,0.25036,0.28934,0.02064,small_cup,0.73534
combined_hard_shift,4,6,push,shift,1.38824,0.29914,-1,0.75448,0.54396,0.54546,0.16966,0.12798,0.02072,sliding_box,0.68885
combined_hard_shift,4,7,pull,shift,0.63638,0.55386,-1,0.73535,0.48558,0.70558,0.10557,0.26912,0.01819,sliding_box,0.69308
combined_hard_shift,4,8,rotate,shift,1.39009,0.25925,-1,1.32452,1.67082,0.60396,0.26016,0.16017,0.03584,round_handle,0.31930
combined_hard_shift,4,9,lift,shift,0.72720,0.58167,-1,0.76121,0.54917,0.48467,0.11523,0.31573,0.01932,round_handle,0.68168
combined_hard_shift,4,10,place,shift,0.68403,0.29178,-1,0.68686,0.52459,0.49871,0.19154,0.26289,0.03504,small_cup,0.67313
combined_hard_shift,4,11,handoff,shift,1.36687,0.29843,1,0.66278,0.42965,0.51925,0.25499,0.21148,0.02816,small_cup,0.69022
combined_hard_shift,4,12,push,shift,1.30302,0.27178,-1,1.29685,0.45049,0.46303,0.13649,0.27760,0.04000,sliding_box,0.70169
combined_hard_shift,4,13,pull,shift,0.62625,0.59538,1,0.62524,1.65740,0.52495,0.12920,0.22529,0.03050,sliding_box,0.31447
combined_hard_shift,4,14,rotate,shift,0.72341,0.59451,-1,0.70905,0.45019,0.79193,0.25995,0.20646,0.02395,round_handle,0.67041
combined_hard_shift,4,15,lift,shift,0.67313,0.58786,1,0.68446,0.51651,0.59130,0.21029,0.16845,0.03573,round_handle,0.67277
combined_hard_shift,4,16,place,shift,0.70436,0.55866,-1,0.68720,1.59552,0.41008,0.16061,0.25835,0.02367,small_cup,0.30316
combined_hard_shift,4,17,handoff,shift,0.72687,0.54055,1,0.74861,0.50768,0.44404,0.10702,0.18317,0.02150,small_cup,0.70099
combined_hard_shift,4,18,push,shift,1.37926,0.26599,1,1.34950,0.42163,0.41823,0.24652,0.31945,0.02488,sliding_box,0.67608
combined_hard_shift,4,19,pull,shift,0.66957,0.30101,1,0.73032,1.49670,0.51079,0.22055,0.23769,0.02699,sliding_box,0.31065
combined_hard_shift,4,20,rotate,shift,1.35465,0.58725,-1,1.29273,0.47633,0.59401,0.17668,0.22332,0.03111,round_handle,0.74062
combined_hard_shift,4,21,lift,shift,1.35132,0.26515,-1,0.74111,0.40358,0.52708,0.18616,0.30076,0.02900,round_handle,0.70716
combined_hard_shift,4,22,place,shift,1.24771,0.25363,-1,0.65878,1.74096,0.47158,0.25716,0.27336,0.02878,small_cup,0.28435
combined_hard_shift,4,23,handoff,shift,0.70553,0.26264,1,0.75570,0.49974,0.28737,0.16610,0.13661,0.02198,small_cup,0.68213
combined_hard_shift,4,24,push,shift,0.69293,0.54269,-1,1.35032,0.48781,0.55421,0.17343,0.16710,0.02135,sliding_box,0.70416
combined_hard_shift,4,25,pull,shift,1.44490,0.56612,1,1.38491,0.45996,0.33767,0.14517,0.22759,0.03945,sliding_box,0.68200
combined_hard_shift,4,26,rotate,shift,1.41628,0.54845,1,0.68561,0.54166,0.43239,0.22202,0.24396,0.02880,round_handle,0.64690
combined_hard_shift,4,27,lift,shift,1.34240,0.25866,1,0.70926,1.81384,0.44770,0.22727,0.30633,0.03280,round_handle,0.29347
combined_hard_shift,4,28,place,shift,0.70612,0.58101,-1,1.38484,1.65230,0.40347,0.24739,0.14431,0.03833,small_cup,0.35256
combined_hard_shift,4,29,handoff,shift,0.70581,0.26924,1,1.36109,1.57815,0.54607,0.17424,0.14713,0.03804,small_cup,0.23346
combined_hard_shift,4,30,push,shift,1.40916,0.27897,1,1.33443,1.68431,0.47851,0.14715,0.13800,0.02072,sliding_box,0.30408
combined_hard_shift,4,31,pull,shift,0.68691,0.28569,1,0.66714,1.77052,0.55292,0.21003,0.31522,0.03656,sliding_box,0.24964
combined_hard_shift,4,32,rotate,shift,0.69139,0.53360,-1,1.37060,1.72413,0.77241,0.17693,0.21382,0.02064,round_handle,0.29927
combined_hard_shift,4,33,lift,shift,0.76307,0.31544,1,0.69631,1.78419,0.30378,0.20154,0.26157,0.02899,round_handle,0.31081
combined_hard_shift,4,34,place,shift,0.69358,0.27617,-1,1.42299,0.46626,0.64858,0.10166,0.29353,0.02888,small_cup,0.70227
combined_hard_shift,4,35,handoff,shift,1.30286,0.30121,1,1.32968,1.56236,0.49146,0.15128,0.16041,0.03780,small_cup,0.30326
combined_hard_shift,4,36,push,shift,0.74046,0.55957,1,1.34466,0.60922,0.52433,0.24117,0.24893,0.01836,sliding_box,0.69413
combined_hard_shift,4,37,pull,shift,0.68813,0.58604,1,1.33255,0.45918,0.53778,0.10586,0.29107,0.03561,sliding_box,0.65393
combined_hard_shift,4,38,rotate,shift,1.39679,0.53978,-1,1.35027,0.51573,0.51155,0.27808,0.18605,0.02595,round_handle,0.69147
combined_hard_shift,4,39,lift,shift,0.72618,0.50591,1,1.34022,1.68370,0.66007,0.13175,0.25868,0.03974,round_handle,0.28682
combined_hard_shift,4,40,place,shift,1.56981,0.29799,-1,0.65334,1.64322,0.55819,0.19402,0.22402,0.03672,small_cup,0.30198
combined_hard_shift,4,41,handoff,shift,0.74628,0.61793,1,0.73368,0.60772,0.74364,0.27712,0.22278,0.03300,small_cup,0.69601
seen_morphology_clean,5,0,push,seen,1.02481,0.38850,-1,1.00066,0.93232,0.29317,0.03328,0.01265,0.00624,sliding_box,0.47074
seen_morphology_clean,5,1,pull,seen,0.86664,0.39173,-1,1.02932,1.02794,0.15312,0.05211,0.00597,0.00438,sliding_tray,0.43704
seen_morphology_clean,5,2,rotate,seen,1.05163,0.41574,1,1.01266,1.00836,0.21041,0.04712,0.00115,0.00663,knob,0.42361
seen_morphology_clean,5,3,lift,seen,1.00863,0.37457,-1,1.01511,0.96326,0.13876,0.04266,0.04272,0.00495,mug,0.47986
seen_morphology_clean,5,4,place,seen,0.97485,0.39414,-1,1.06505,0.96504,0.16311,0.06051,0.01150,0.00748,block_to_bin,0.48122
seen_morphology_clean,5,5,handoff,seen,0.95936,0.38368,1,0.96072,1.08509,0.13439,0.00634,0.04440,0.00902,tool_handoff,0.38636
seen_morphology_clean,5,6,push,seen,0.95353,0.41827,1,1.00664,1.01993,0.15843,0.05295,0.04965,0.00627,cart,0.43820
seen_morphology_clean,5,7,pull,seen,1.02506,0.41295,1,0.94435,1.00269,0.07001,0.05600,0.04752,0.00764,tethered_box,0.43663
seen_morphology_clean,5,8,rotate,seen,1.02559,0.40398,-1,1.04536,1.04111,0.20766,0.06801,0.02301,0.00668,knob,0.43626
seen_morphology_clean,5,9,lift,seen,1.01581,0.36135,-1,0.97206,0.98506,0.20407,0.07638,0.01522,0.00843,block,0.42984
seen_morphology_clean,5,10,place,seen,1.02685,0.39054,1,1.05084,0.93308,0.19708,0.07233,0.04182,0.00509,block_to_bin,0.47564
seen_morphology_clean,5,11,handoff,seen,1.06144,0.39236,1,0.94225,0.99445,0.22751,0.04266,0.02450,0.00421,cup_handoff,0.42982
seen_morphology_clean,5,12,push,seen,1.05967,0.43547,1,1.05296,1.04190,0.23130,0.01695,0.03924,0.01181,sliding_box,0.45285
seen_morphology_clean,5,13,pull,seen,0.90152,0.42347,1,1.06881,1.12144,0.23144,0.01116,0.03581,0.00537,tethered_box,0.38777
seen_morphology_clean,5,14,rotate,seen,0.98711,0.39675,-1,0.97003,1.00806,0.24426,0.07148,0.00299,0.00505,valve,0.42860
seen_morphology_clean,5,15,lift,seen,0.94958,0.38610,1,0.95683,0.93901,0.19154,0.01270,0.02941,0.00624,mug,0.47539
seen_morphology_clean,5,16,place,seen,0.97752,0.41810,1,1.02442,0.89768,0.18046,0.02138,0.00225,0.01041,peg_to_slot,0.48341
seen_morphology_clean,5,17,handoff,seen,0.94861,0.41558,-1,0.99823,0.94613,0.23071,0.02462,0.02185,0.00678,part_handoff,0.47512
seen_morphology_clean,5,18,push,seen,0.99616,0.43966,1,0.99201,1.12607,0.12486,0.03987,0.02591,0.00657,sliding_box,0.39683
seen_morphology_clean,5,19,pull,seen,0.96999,0.39140,-1,1.03330,0.93677,0.30979,0.01671,0.04818,0.01006,sliding_tray,0.47364
seen_morphology_clean,5,20,rotate,seen,1.04567,0.38658,-1,0.99540,1.01972,0.18728,0.00884,0.05534,0.00797,valve,0.43283
seen_morphology_clean,5,21,lift,seen,0.98617,0.40933,-1,0.97596,1.03251,0.21493,0.04253,0.04632,0.01060,block,0.42727
seen_morphology_clean,5,22,place,seen,1.10011,0.40771,1,0.99136,1.05830,0.18210,0.01277,0.03006,0.00799,cup_to_bowl,0.43913
seen_morphology_clean,5,23,handoff,seen,1.03941,0.41001,-1,1.01915,1.01346,0.20332,0.07899,0.02449,0.00523,tool_handoff,0.43474
seen_morphology_clean,5,24,push,seen,0.92413,0.41069,-1,0.96801,1.03395,0.22726,0.05116,0.00602,0.01086,box,0.43711
seen_morphology_clean,5,25,pull,seen,1.06076,0.37748,1,1.03733,0.91517,0.09973,0.03422,0.01675,0.01127,sliding_tray,0.47608
seen_morphology_clean,5,26,rotate,seen,1.01090,0.40344,1,0.97982,0.92077,0.15095,0.07911,0.00917,0.00771,jar_lid,0.48958
seen_morphology_clean,5,27,lift,seen,1.03089,0.43855,1,0.97142,1.12383,0.17369,0.06044,0.04528,0.00500,mug,0.39144
seen_morphology_clean,5,28,place,seen,0.99740,0.43048,-1,1.03822,1.03304,0.13794,0.02321,0.01398,0.00863,cup_to_bowl,0.43569
seen_morphology_clean,5,29,handoff,seen,0.91392,0.37074,-1,1.02711,0.86638,0.27774,0.01252,0.04509,0.00632,cup_handoff,0.52435
seen_morphology_clean,5,30,push,seen,0.97311,0.39144,-1,0.97094,1.08565,0.28170,0.03310,0.01343,0.00504,cart,0.38580
seen_morphology_clean,5,31,pull,seen,0.91797,0.40253,-1,1.01644,1.11207,0.21468,0.00421,0.04011,0.00645,sliding_tray,0.38127
seen_morphology_clean,5,32,rotate,seen,1.00615,0.40625,1,0.96700,1.03895,0.14956,0.06270,0.00931,0.00709,knob,0.42930
seen_morphology_clean,5,33,lift,seen,1.08097,0.40726,1,0.98906,0.94627,0.17240,0.04704,0.03420,0.00949,tool,0.46856
seen_morphology_clean,5,34,place,seen,0.97945,0.39590,1,0.94854,0.95309,0.12942,0.00591,0.00901,0.00429,peg_to_slot,0.47599
seen_morphology_clean,5,35,handoff,seen,0.95772,0.40238,1,1.03120,0.99354,0.18076,0.03793,0.05472,0.00857,tool_handoff,0.42021
seen_morphology_clean,5,36,push,seen,0.89129,0.39807,1,1.03699,1.10440,0.23999,0.01392,0.03802,0.00868,cart,0.40588
seen_morphology_clean,5,37,pull,seen,0.82952,0.38129,1,0.99716,0.99524,0.21110,0.01912,0.04961,0.00923,drawer_handle,0.43997
seen_morphology_clean,5,38,rotate,seen,1.01526,0.41045,-1,0.97898,0.91449,0.16730,0.00072,0.00947,0.00795,knob,0.46823
seen_morphology_clean,5,39,lift,seen,0.97398,0.42231,1,1.02007,1.03121,0.18718,0.03467,0.01155,0.00405,tool,0.42676
seen_morphology_clean,5,40,place,seen,0.95155,0.44361,1,1.03335,0.99592,0.16959,0.07981,0.04220,0.00722,peg_to_slot,0.44142
seen_morphology_clean,5,41,handoff,seen,1.08089,0.39810,-1,0.97157,1.08815,0.09010,0.04468,0.00362,0.01187,tool_handoff,0.36878
style_shift_same_intent,5,0,push,seen,1.04674,0.39261,-1,1.03334,1.50203,0.58031,0.14741,0.05594,0.01723,cart,0.31249
style_shift_same_intent,5,1,pull,seen,1.12494,0.43757,1,1.03857,1.71499,0.34293,0.08646,0.09468,0.01751,sliding_tray,0.26542
style_shift_same_intent,5,2,rotate,seen,0.97578,0.37355,1,1.02302,0.51679,0.39169,0.21478,0.10398,0.01822,knob,0.68330
style_shift_same_intent,5,3,lift,seen,0.96166,0.41562,1,1.03101,1.45592,0.22088,0.15225,0.10733,0.01921,mug,0.31231
style_shift_same_intent,5,4,place,seen,0.95569,0.38101,1,1.04413,0.63070,0.55019,0.17533,0.03267,0.01584,peg_to_slot,0.66696
style_shift_same_intent,5,5,handoff,seen,1.01767,0.41009,1,0.98672,1.46714,0.35709,0.12511,0.07784,0.01662,tool_handoff,0.30441
style_shift_same_intent,5,6,push,seen,1.09066,0.35656,1,1.00791,1.55242,0.51548,0.21263,0.04295,0.02492,cart,0.31538
style_shift_same_intent,5,7,pull,seen,0.99092,0.38049,1,1.06000,1.61868,0.25084,0.13478,0.08503,0.01978,tethered_box,0.30689
style_shift_same_intent,5,8,rotate,seen,0.99282,0.39661,-1,1.00401,1.33791,0.39668,0.10030,0.07250,0.01488,valve,0.35565
